日期,渠道号,所属渠道,渠道类型,合作方式,部门,汇总类型,新增用户数,1日留存率,3日留存率,7日留存率,14日留存率,30日留存率,1日arpu净值,3日arpu净值,7日arpu净值,14日arpu净值,30日arpu净值,LT3,LT7,LT14,LT30,LT180预估,LT365预估,ltv1,ltv3,ltv7,ltv14,ltv30,ltv180预估,ltv365预估,新增单价,roi365预估,花费,活跃arpu,净值系数,活跃arpu净值,ltv180净值,ltv365净值,roi365净值,系数a,系数b,拟合优度
20190626,810540,广点通--亿科,线上CPC,付费推广,产品推广部,5,124,0.258065,0.193548,0,0,0,0.038871,0.039728,0,0,0,1.483871,1.903226,1.903226,1.903226,19.284453,32.684814,0.038871,0.058952,0,0,0,0.619397,1.049804,0,0,0,0.032119,2.65,0.085115,1.641402,2.781981,0,0.2622,-0.2305,0.979
20190626,813371,安徽远程,线下渠道,付费推广,产品推广部,5,32,0.6875,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.017923,2.65,0.047496,0,0,0,0,0,0
20190626,815432,头条-优矩,线上CPC,付费推广,产品推广部,5,940,0.47766,0.318085,0,0,0,0.058819,0.052657,0,0,0,1.825532,2.41383,2.41383,2.41383,18.977042,29.013993,0.058819,0.096128,0,0,0,0.640969,0.979977,3.179032,0.308263,2988.29,0.033776,2.65,0.089506,1.698568,2.596939,0.816897,0.4727,-0.3881,0.9953
20190626,814711,辉煌明天,线上代理商,付费推广,产品推广部,5,80,0.2875,0.1625,0,0,0,0.01525,0.033333,0,0,0,1.4625,1.7625,1.7625,1.7625,0,0,0.01525,0.04875,0,0,0,0,0,0,0,0,0.030816,2.65,0.081662,0,0,0,0,0,0
20190626,812212,广点通-亿科2,线上CPC,付费推广,产品推广部,5,135,0.296296,0.2,0,0,0,0.057852,0.03719,0,0,0,1.555556,1.933333,1.933333,1.933333,12.447446,18.751114,0.057852,0.057852,0,0,0,0.455427,0.686066,1.914963,0.358266,258.52,0.036588,2.65,0.096958,1.206882,1.818075,0.949405,0.3095,-0.3956,0.9827
20190626,813316,应用货架,线上代理商,付费推广,产品推广部,5,30,0.4,0.333333,0,0,0,0.107,0.081731,0,0,0,1.733333,2.066667,2.066667,2.066667,0,0,0.107,0.141667,0,0,0,0,0,0,0,0,0.026151,2.65,0.0693,0,0,0,0,0,0
20190626,815825,牵群科技,线上代理商,付费推广,产品推广部,5,149,0.436242,0.322148,0,0,0,0.155638,0.086854,0,0,0,1.791946,2.395973,2.395973,2.395973,0,0,0.155638,0.155638,0,0,0,0,0,0,0,0,0.02626,2.65,0.069589,0,0,0,0,0,0
20190626,815543,头条-优矩,线上CPC,付费推广,产品推广部,5,513,0.269006,0.159844,0,0,0,0.118382,0.134934,0,0,0,1.477583,1.80117,1.80117,1.80117,14.173361,22.604264,0.118382,0.199376,0,0,0,0.953485,1.520657,2.487524,0.611313,1276.1,0.067273,2.65,0.178273,2.526735,4.029741,1.619979,0.2591,-0.3115,0.9799
20190626,815171,曦倍信息,线上代理商,付费推广,产品推广部,5,209,0.311005,0.138756,0,0,0,0,0.001968,0,0,0,1.507177,1.760766,1.760766,1.760766,4.750464,5.758788,0,0.002967,0,0,0,0.049908,0.060502,0,0,0,0.010506,2.65,0.027841,0.132256,0.16033,0,0.3147,-0.7281,0.9957
20190626,813193,广点通-派瑞,线上CPC,付费推广,产品推广部,5,41,0.292683,0.243902,0,0,0,0.103415,0.070161,0,0,0,1.512195,1.902439,1.902439,1.902439,0,0,0.103415,0.106098,0,0,0,0,0,0.869512,0,35.65,0.045402,2.65,0.120315,0,0,0,0,0,0
20190626,810065,红光,线上直客,付费推广,产品推广部,5,29,0.275862,0.068966,0,0,0,0,0,0,0,0,1.413793,1.551724,1.551724,1.551724,0,0,0,0,0,0,0,0,0,0,0,0,0.020855,2.65,0.055266,0,0,0,0,0,0
20190626,816017,掌越科技,线上代理商,付费推广,产品推广部,5,191,0.643979,0.507853,0,0,0,0.059005,0.030341,0,0,0,2.151832,3.141361,3.141361,3.141361,0,0,0.059005,0.065288,0,0,0,0,0,0,0,0,0.011002,2.65,0.029155,0,0,0,0,0,0
20190626,815656,头条-优矩,线上CPC,付费推广,产品推广部,5,71,0.507042,0.366197,0,0,0,0.06,0.075735,0,0,0,1.915493,2.605634,2.605634,2.605634,0,0,0.06,0.14507,0,0,0,0,0,2.657746,0,188.7,0.052205,2.65,0.138343,0,0,0,0,0,0
20190626,815392,应用宝-亨利嘉业,线上CPC,付费推广,产品推广部,5,3452,0.392526,0.293163,0,0,0,0.04925,0.048702,0,0,0,1.729143,2.294902,2.294902,2.294902,24.876218,41.39807,0.04925,0.084212,0,0,0,0.92639,1.541664,3.761457,0.409858,12984.55,0.03724,2.65,0.098686,2.454934,4.08541,1.086124,0.3928,-0.2654,0.9958
20190626,814146,康远互动,线上代理商,付费推广,产品推广部,5,122,0.336066,0.204918,0,0,0,0.017623,0.017016,0,0,0,1.565574,1.942623,1.942623,1.942623,10.622931,15.28907,0.017623,0.026639,0,0,0,0.313727,0.451532,0,0,0,0.029533,2.65,0.078262,0.831377,1.19656,0,0.3316,-0.462,0.9961
20190626,810539,广点通--亿科,线上CPC,付费推广,产品推广部,5,35,0.371429,0.257143,0,0,0,0,0,0,0,0,1.714286,2.142857,2.142857,2.142857,0,0,0,0,0,0,0,0,0,0.306,0,10.71,0.030873,2.65,0.081813,0,0,0,0,0,0
20190626,811644,头条--品众,线上CPC,付费推广,产品推广部,5,35,0.171429,0,0,0,0,0.082,0,0,0,0,1,1,1,1,0,0,0.082,0,0,0,0,0,0,0,0,0,0.039048,2.65,0.103477,0,0,0,0,0,0
20190626,815737,掌越科技,线上代理商,付费推广,产品推广部,5,152,0.427632,0.322368,0,0,0,0.276118,0.158377,0,0,0,1.743421,2.368421,2.368421,2.368421,14.955771,21.801057,0.276118,0.276118,0,0,0,0.482129,0.702801,0,0,0,0.032237,2.65,0.085428,1.277642,1.862423,0,0.4774,-0.4586,0.8748
20190626,815431,头条-优矩,线上CPC,付费推广,产品推广部,5,445,0.339326,0.233708,0,0,0,0.127326,0.111648,0,0,0,1.582022,2,2,2,12.949414,19.2809,0.127326,0.176629,0,0,0,0.785822,1.170042,3.485933,0.335647,1551.24,0.060684,2.65,0.160813,2.082428,3.100611,0.889465,0.3507,-0.4172,0.9317
20190626,814681,岚宇,线上代理商,付费推广,产品推广部,5,404,0.591584,0.408416,0,0,0,0.092277,0.06824,0,0,0,2.024752,2.764851,2.764851,2.764851,24.627064,38.285385,0.092277,0.138168,0,0,0,0.922357,1.433903,0,0,0,0.037453,2.65,0.09925,2.444246,3.799843,0,0.5779,-0.3689,0.9913
20190626,811940,搜狗SEM-品众,线上CPC,付费推广,产品推广部,5,72,0.513889,0.416667,0,0,0,0.040694,0.037445,0,0,0,1.902778,2.638889,2.638889,2.638889,0,0,0.040694,0.07125,0,0,0,0,0,3.128194,0,225.23,0.045295,2.65,0.120032,0,0,0,0,0,0
20190626,800521,2345线下,线下渠道,付费推广,产品推广部,5,31,0.419355,0.419355,0,0,0,0.007742,0.004138,0,0,0,1.870968,2.290323,2.290323,2.290323,0,0,0.007742,0.007742,0,0,0,0,0,0,0,0,0.00749,2.65,0.019848,0,0,0,0,0,0
20190626,815813,岚宇,线上代理商,付费推广,产品推广部,5,201,0.358209,0.283582,0,0,0,0.039055,0.041287,0,0,0,1.661692,2.199005,2.199005,2.199005,0,0,0.039055,0.068607,0,0,0,0,0,0,0,0,0.032157,2.65,0.085216,0,0,0,0,0,0
20190626,815542,掌越科技,线上代理商,付费推广,产品推广部,5,99,0.626263,0.464646,0,0,0,0,0,0,0,0,2.161616,3.090909,3.090909,3.090909,0,0,0,0,0,0,0,0,0,0,0,0,0.003617,2.65,0.009585,0,0,0,0,0,0
20190626,815163,头条-优矩,线上CPC,付费推广,产品推广部,5,83,0.204819,0.216867,0,0,0,0.035783,0.054,0,0,0,1.445783,1.807229,1.807229,1.807229,0,0,0.035783,0.078072,0,0,0,0,0,0,0,0,0.04171,2.65,0.110531,0,0,0,0,0,0
20190626,813192,广点通-派瑞,线上CPC,付费推广,产品推广部,5,47,0.276596,0.276596,0,0,0,0.017021,0.043099,0,0,0,1.510638,1.957447,1.957447,1.957447,0,0,0.017021,0.065106,0,0,0,0,0,0,0,0,0.036193,2.65,0.095911,0,0,0,0,0,0
20190626,810060,2345线下,线下渠道,付费推广,产品推广部,5,168,0.363095,0.25,0,0,0,0.002798,0.004662,0,0,0,1.672619,2.142857,2.142857,2.142857,14.503897,21.730261,0.002798,0.007798,0,0,0,0.17409,0.260828,0,0,0,0.012003,2.65,0.031808,0.461338,0.691194,0,0.3881,-0.4117,0.9758
20190626,816016,快手--致维,线上CPC,付费推广,产品推广部,5,214,0.439252,0.275701,0,0,0,0.028972,0.023446,0,0,0,1.78972,2.327103,2.327103,2.327103,0,0,0.028972,0.041963,0,0,0,0,0,2.876215,0,615.51,0.024439,2.65,0.064763,0,0,0,0,0,0
20190626,815653,头条-优矩,线上CPC,付费推广,产品推广部,5,4,0.5,0.5,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0,0,0,0,0,0,3.33,0,13.32,0.029315,2.65,0.077685,0,0,0,0,0,0
20190626,815360,上海影赛,线上代理商,付费推广,产品推广部,5,133,0.421053,0.338346,0,0,0,0.046241,0.036441,0,0,0,1.774436,2.443609,2.443609,2.443609,23.06386,36.953748,0.046241,0.064662,0,0,0,1.22453,1.961985,0,0,0,0.053093,2.65,0.140696,3.245005,5.19926,0,0.4512,-0.3214,0.9591
20190626,814089,岚宇,线上代理商,付费推广,产品推广部,5,44,0.704545,0.431818,0,0,0,0.015909,0.011327,0,0,0,2.227273,3.159091,3.159091,3.159091,0,0,0.015909,0.025227,0,0,0,0,0,0,0,0,0.008783,2.65,0.023275,0,0,0,0,0,0
20190626,810538,广点通--亿科,线上CPC,付费推广,产品推广部,5,47,0.319149,0.212766,0,0,0,0.025532,0.04961,0,0,0,1.638298,2.021277,2.021277,2.021277,0,0,0.025532,0.081277,0,0,0,0,0,2.892553,0,135.95,0.034494,2.65,0.091409,0,0,0,0,0,0
20190626,811194,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,40,0.65,0,0,0,0,0.05575,0,0,0,0,1,1,1,1,0,0,0.05575,0,0,0,0,0,0,4.135,0,165.4,0.051753,2.65,0.137145,0,0,0,0,0,0
20190626,815736,掌越科技,线上代理商,付费推广,产品推广部,5,100,0.41,0.32,0,0,0,0.2045,0.119477,0,0,0,1.72,2.3,2.3,2.3,0,0,0.2045,0.2055,0,0,0,0,0,0,0,0,0.026349,2.65,0.069825,0,0,0,0,0,0
20190626,815430,头条-优矩,线上CPC,付费推广,产品推广部,5,216,0.282407,0.199074,0,0,0,0.117685,0.112492,0,0,0,1.50463,1.87037,1.87037,1.87037,10.461095,15.277007,0.117685,0.169259,0,0,0,0.550735,0.804273,2.700463,0.297828,583.3,0.052646,2.65,0.139512,1.459448,2.131323,0.789244,0.2996,-0.4381,0.9746
20190626,814649,头条--品众,线上CPC,付费推广,产品推广部,5,116,0.181034,0.137931,0,0,0,0.027845,0.033168,0,0,0,1.387931,1.663793,1.663793,1.663793,13.539446,22.436902,0.027845,0.046034,0,0,0,0.580923,0.962678,0,0,0,0.042906,2.65,0.113701,1.539446,2.551097,0,0.1945,-0.2504,0.9596
20190626,811848,玩咖--摩柏,DSP平台,付费推广,产品推广部,5,28,0.571429,0.428571,0,0,0,0.015,0.011034,0,0,0,2.071429,3.071429,3.071429,3.071429,0,0,0.015,0.022857,0,0,0,0,0,0,0,0,0.026636,2.65,0.070585,0,0,0,0,0,0
20190626,100001,百度SEM-金源,线上CPC,付费推广,产品推广部,5,21,0.238095,0,0,0,0,0,0.003448,0,0,0,1.380952,1.380952,1.380952,1.380952,0,0,0,0.004762,0,0,0,0,0,0,0,0,0.017323,2.65,0.045906,0,0,0,0,0,0
20190626,815812,岚宇,线上代理商,付费推广,产品推广部,5,1134,0.346561,0.201058,0,0,0,0.008474,0.00612,0,0,0,1.590829,1.962963,1.962963,1.962963,11.80526,17.364021,0.008474,0.009735,0,0,0,0.09613,0.141395,0,0,0,0.008143,2.65,0.021579,0.254744,0.374697,0,0.3324,-0.431,0.9895
20190626,815538,掌越科技,线上代理商,付费推广,产品推广部,5,59,0.322034,0.237288,0,0,0,0,0,0,0,0,1.40678,1.932203,1.932203,1.932203,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0
20190626,815162,头条-优矩,线上CPC,付费推广,产品推广部,5,385,0.212987,0.145455,0,0,0,0.063143,0.059404,0,0,0,1.350649,1.628571,1.628571,1.628571,9.770447,14.930443,0.063143,0.080234,0,0,0,0.508483,0.777025,2.765065,0.281015,1064.55,0.052043,2.65,0.137914,1.34748,2.059116,0.74469,0.2073,-0.3596,0.957
20190626,813191,广点通-派瑞,线上CPC,付费推广,产品推广部,5,1434,0.350767,0.24477,0,0,0,0.054386,0.066446,0,0,0,1.624826,2.094142,2.094142,2.094142,17.581123,27.816709,0.054386,0.107964,0,0,0,0.903494,1.429501,2.728291,0.523955,3912.37,0.05139,2.65,0.136183,2.394259,3.788178,1.388481,0.3534,-0.3324,0.9946
20190626,810018,辉煌明天,线上代理商,付费推广,产品推广部,5,62,0.354839,0.274194,0,0,0,0.005161,0.010943,0,0,0,1.709677,2.290323,2.290323,2.290323,0,0,0.005161,0.01871,0,0,0,0,0,0,0,0,0.019165,2.65,0.050787,0,0,0,0,0,0
20190626,816014,快手--致维,线上CPC,付费推广,产品推广部,5,263,0.414449,0.288973,0,0,0,0.120152,0.087505,0,0,0,1.752852,2.285171,2.285171,2.285171,0,0,0.120152,0.153384,0,0,0,0,0,3.520989,0,926.02,0.040611,2.65,0.107619,0,0,0,0,0,0
20190626,815652,头条-优矩,线上CPC,付费推广,产品推广部,5,168,0.261905,0.196429,0,0,0,0.08869,0.07502,0,0,0,1.517857,1.910714,1.910714,1.910714,17.487741,28.676452,0.08869,0.113869,0,0,0,1.040958,1.706966,2.865952,0.595602,481.48,0.059525,2.65,0.157741,2.758539,4.52346,1.578345,0.2843,-0.2774,0.9599
20190626,815341,成都聚连,线上代理商,付费推广,产品推广部,5,322,0.341615,0.251553,0,0,0,0.10059,0.095543,0,0,0,1.602484,2.080745,2.080745,2.080745,17.135743,27.030543,0.10059,0.153106,0,0,0,0.760981,1.200399,0,0,0,0.044409,2.65,0.117684,2.0166,3.181057,0,0.3491,-0.3363,0.9849
20190626,813860,岚宇,线上代理商,付费推广,产品推广部,5,136,0.433824,0.301471,0,0,0,0.020368,0.019295,0,0,0,1.772059,2.352941,2.352941,2.352941,20.936781,33.171246,0.020368,0.034191,0,0,0,0.688025,1.090073,0,0,0,0.032862,2.65,0.087084,1.823266,2.888693,0,0.4299,-0.3355,0.9946
20190626,810537,广点通--亿科,线上CPC,付费推广,产品推广部,5,312,0.349359,0.217949,0,0,0,0.098878,0.091482,0,0,0,1.621795,2.080128,2.080128,2.080128,16.143424,25.203235,0.098878,0.148365,0,0,0,0.589413,0.920195,1.996378,0.460932,622.87,0.036511,2.65,0.096754,1.561944,2.438517,1.22147,0.3449,-0.3499,0.9942
20190626,811189,神马sem--掌汇（猎鹰）,线上CPC,付费推广,产品推广部,5,33,0.363636,0,0,0,0,0.086061,0,0,0,0,1,1,1,1,0,0,0.086061,0,0,0,0,0,0,1.997273,0,65.91,0.0388,2.65,0.10282,0,0,0,0,0,0
20190626,815734,掌越科技,线上代理商,付费推广,产品推广部,5,101,0.445545,0.356436,0,0,0,0.153762,0.084863,0,0,0,1.811881,2.49505,2.49505,2.49505,14.47002,20.699775,0.153762,0.153762,0,0,0,0.231737,0.331507,0,0,0,0.016015,2.65,0.04244,0.614103,0.878494,0,0.514,-0.4888,0.9041
20190626,815429,头条-优矩,线上CPC,付费推广,产品推广部,5,290,0.286207,0.165517,0,0,0,0.059862,0.052626,0,0,0,1.510345,1.844828,1.844828,1.844828,10.199431,14.833543,0.059862,0.079483,0,0,0,0.521405,0.758306,2.207138,0.34357,640.07,0.051121,2.65,0.135471,1.381723,2.009511,0.91046,0.297,-0.4434,0.9717
20190626,814632,乐保天下,线下渠道,付费推广,产品推广部,5,127,0.125984,0.07874,0,0,0,0.001654,0.002143,0,0,0,1.212598,1.346457,1.346457,1.346457,3.099283,3.811834,0.001654,0.002598,0,0,0,0.053091,0.065297,0,0,0,0.01713,2.65,0.045394,0.140691,0.173037,0,0.1276,-0.6282,0.9577
20190626,811781,头条--品众,线上CPC,付费推广,产品推广部,5,149,0.255034,0.214765,0,0,0,0.015235,0.024174,0,0,0,1.463087,1.852349,1.852349,1.852349,16.994547,28.25757,0.015235,0.035369,0,0,0,0.561466,0.933574,0,0,0,0.033038,2.65,0.087551,1.487885,2.473971,0,0.2524,-0.2548,0.9778
20190626,815447,睿锐清理,线上代理商,付费推广,产品推广部,5,22,0.590909,0.5,0,0,0,0,0,0,0,0,2.045455,2.045455,2.045455,2.045455,0,0,0,0,0,0,0,0,0,0,0,0,0.010971,2.65,0.029073,0,0,0,0,0,0
20190626,815809,蓝之悦网络,线上代理商,付费推广,产品推广部,5,141,0.446809,0.304965,0,0,0,0.281986,0.159203,0,0,0,1.780142,2.390071,2.390071,2.390071,0,0,0.281986,0.283404,0,0,0,0,0,0,0,0,0.051111,2.65,0.135444,0,0,0,0,0,0
20190626,815537,移动MM,线上代理商,付费推广,产品推广部,5,329,0.458967,0.334347,0,0,0,0.030395,0.048465,0,0,0,1.802432,2.407295,2.407295,2.407295,28.105409,47.079488,0.030395,0.087356,0,0,0,1.497962,2.509243,0,0,0,0.053298,2.65,0.14124,3.969599,6.649494,0,0.4338,-0.2584,0.9747
20190626,815161,头条-优矩,线上CPC,付费推广,产品推广部,5,588,0.318027,0.239796,0,0,0,0.053895,0.064816,0,0,0,1.57483,2.001701,2.001701,2.001701,14.990439,23.250103,0.053895,0.102075,0,0,0,0.749327,1.162203,2.611037,0.445112,1535.29,0.049987,2.65,0.132466,1.985717,3.079838,1.179547,0.3283,-0.3576,0.9862
20190626,813190,广点通-派瑞,线上CPC,付费推广,产品推广部,5,8842,0.340873,0.240896,0,0,0,0.045602,0.047612,0,0,0,1.610043,2.075322,2.075322,2.075322,19.555865,31.889498,0.045602,0.076658,0,0,0,0.740287,1.207177,2.478524,0.487055,21915.11,0.037855,2.65,0.100316,1.961761,3.199019,1.290696,0.3351,-0.2894,0.9985
20190626,800799,掌星清理,线上代理商,付费推广,产品推广部,5,616,0.577922,0.433442,0,0,0,0.004935,0.006733,0,0,0,2.047078,2.904221,2.904221,2.904221,43.740264,76.209717,0.004935,0.013782,0,0,0,0.769391,1.340529,0,0,0,0.01759,2.65,0.046614,2.038886,3.552402,0,0.5606,-0.2081,0.9924
20190626,816012,快手--致维,线上CPC,付费推广,产品推广部,5,5,0.2,0,0,0,0,0,0,0,0,0,1.4,1.4,1.4,1.4,0,0,0,0,0,0,0,0,0,0.532,0,2.66,0,2.65,0,0,0,0,0,0,0
20190626,815651,头条-优矩,线上CPC,付费推广,产品推广部,5,3200,0.3425,0.229062,0,0,0,0.059728,0.05797,0,0,0,1.602188,2.02375,2.02375,2.02375,13.058151,19.48389,0.059728,0.092878,0,0,0,0.546536,0.815479,2.943719,0.277023,9419.9,0.041854,2.65,0.110913,1.44832,2.161019,0.734111,0.3483,-0.4134,0.9964
20190626,815337,邻度dsp,DSP平台,付费推广,产品推广部,5,84,0.345238,0.142857,0,0,0,0.0975,0.11084,0,0,0,1.559524,1.869048,1.869048,1.869048,0,0,0.0975,0.172857,0,0,0,0,0,2.094762,0,175.96,0.034737,2.65,0.092053,0,0,0,0,0,0
20190626,813683,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,100,0.28,0.18,0,0,0,0.0854,0.106027,0,0,0,1.46,1.79,1.79,1.79,0,0,0.0854,0.1548,0,0,0,0,0,1.7342,0,173.42,0.038466,2.65,0.101935,0,0,0,0,0,0
20190626,810536,广点通--亿科,线上CPC,付费推广,产品推广部,5,52,0.365385,0.230769,0,0,0,0.15,0.100109,0,0,0,1.769231,2.192308,2.192308,2.192308,0,0,0.15,0.177115,0,0,0,0,0,1.990577,0,103.51,0.036479,2.65,0.096669,0,0,0,0,0,0
20190626,815720,创新梦想,线上代理商,付费推广,产品推广部,5,132,0.424242,0.30303,0,0,0,0.008939,0.037386,0,0,0,1.825758,2.416667,2.416667,2.416667,0,0,0.008939,0.068258,0,0,0,0,0,0,0,0,0.011041,2.65,0.029259,0,0,0,0,0,0
20190626,814613,应用宝-亨利嘉业,线上CPC,付费推广,产品推广部,5,82,0.243902,0.170732,0,0,0,0.02061,0.014696,0,0,0,1.402439,1.743902,1.743902,1.743902,0,0,0.02061,0.02061,0,0,0,0,0,0,0,0,0.032034,2.65,0.08489,0,0,0,0,0,0
20190626,811641,头条--品众,线上CPC,付费推广,产品推广部,5,83,0.277108,0.228916,0,0,0,0.05,0.057344,0,0,0,1.542169,1.963855,1.963855,1.963855,0,0,0.05,0.088434,0,0,0,0,0,0,0,0,0.03133,2.65,0.083024,0,0,0,0,0,0
20190626,815837,岚宇,线上代理商,付费推广,产品推广部,5,32,0.375,0.25,0,0,0,0.028125,0,0,0,0,1.375,1.375,1.375,1.375,0,0,0.028125,0,0,0,0,0,0,0,0,0,0.053534,2.65,0.141865,0,0,0,0,0,0
20190626,815808,蓝之悦网络,线上代理商,付费推广,产品推广部,5,142,0.401408,0.330986,0,0,0,0.232606,0.13413,0,0,0,1.739437,2.352113,2.352113,2.352113,0,0,0.232606,0.23331,0,0,0,0,0,0,0,0,0.040442,2.65,0.107171,0,0,0,0,0,0
20190626,815536,头条-优矩,线上CPC,付费推广,产品推广部,5,174,0.298851,0.178161,0,0,0,0.13454,0.131465,0,0,0,1.568966,1.925287,1.925287,1.925287,0,0,0.13454,0.206264,0,0,0,0,0,3.329713,0,579.37,0.077456,2.65,0.205258,0,0,0,0,0,0
20190626,815156,头条-齐欣,线上CPC,付费推广,产品推广部,5,67,0.298507,0.19403,0,0,0,0.092537,0.07396,0,0,0,1.507463,1.895522,1.895522,1.895522,0,0,0.092537,0.111493,0,0,0,0,0,3.044478,0,203.98,0.04073,2.65,0.107935,0,0,0,0,0,0
20190626,813189,广点通-派瑞,线上CPC,付费推广,产品推广部,5,564,0.347518,0.241135,0,0,0,0.043457,0.045519,0,0,0,1.638298,2.097518,2.097518,2.097518,14.389497,21.758634,0.043457,0.074574,0,0,0,0.61023,0.92274,2.381826,0.387409,1343.35,0.042408,2.65,0.112381,1.617109,2.445261,1.026634,0.3628,-0.3961,0.9932
20190626,800798,掌星清理,线上代理商,付费推广,产品推广部,5,657,0.464231,0.292237,0,0,0,0.004703,0.004877,0,0,0,1.794521,2.333333,2.333333,2.333333,21.915576,34.920934,0.004703,0.008752,0,0,0,0.372981,0.594319,0,0,0,0.017019,2.65,0.0451,0.9884,1.574945,0,0.4381,-0.328,0.9799
20190626,815993,快手-辉煌明天,线上CPC,付费推广,产品推广部,5,1,1,1,0,0,0,0,0,0,0,0,3,5,5,5,0,0,0,0,0,0,0,0,0,2.26,0,2.26,0.022,2.65,0.0583,0,0,0,0,0,0
20190626,815640,辉煌明天,线上代理商,付费推广,产品推广部,5,124,0.217742,0.201613,0,0,0,0.06629,0.056301,0,0,0,1.395161,1.741935,1.741935,1.741935,8.493813,12.338536,0.06629,0.078548,0,0,0,0.536682,0.77961,0,0,0,0.063185,2.65,0.16744,1.422207,2.065967,0,0.2332,-0.4335,0.962
20190626,815319,头条-优矩,线上CPC,付费推广,产品推广部,5,112,0.276786,0.169643,0,0,0,0.046875,0.042945,0,0,0,1.455357,1.785714,1.785714,1.785714,12.138525,18.600126,0.046875,0.0625,0,0,0,0.765965,1.173705,3.078036,0.381316,344.74,0.063102,2.65,0.16722,2.029807,3.110318,1.010487,0.2715,-0.3676,0.9395
20190626,813682,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,218,0.261468,0.16055,0,0,0,0.066468,0.098069,0,0,0,1.472477,1.779817,1.779817,1.779817,9.043489,13.006476,0.066468,0.144404,0,0,0,0.401956,0.578099,1.850046,0.312478,403.31,0.044447,2.65,0.117785,1.065183,1.531962,0.828067,0.2695,-0.4541,0.9882
20190626,810467,广点通--亿科,线上CPC,付费推广,产品推广部,5,1267,0.295975,0.198895,0,0,0,0.044009,0.052159,0,0,0,1.546172,1.926598,1.926598,1.926598,16.157689,25.883284,0.044009,0.080647,0,0,0,0.630037,1.009267,1.731334,0.582942,2193.6,0.038993,2.65,0.103331,1.669598,2.674558,1.544796,0.2965,-0.3101,0.9907
20190626,815689,头条官方优化-亿科（齐欣）,线上CPC,付费推广,产品推广部,5,185,0.297297,0.243243,0,0,0,0.157622,0.168956,0,0,0,1.605405,2.054054,2.054054,2.054054,0,0,0.157622,0.271243,0,0,0,0,0,3.298649,0,610.25,0.072154,2.65,0.191208,0,0,0,0,0,0
20190626,815427,头条-优矩,线上CPC,付费推广,产品推广部,5,14,0.5,0.357143,0,0,0,0,0.003704,0,0,0,1.928571,2.642857,2.642857,2.642857,0,0,0,0.007143,0,0,0,0,0,0.285,0,3.99,0.04217,2.65,0.11175,0,0,0,0,0,0
20190626,814575,卓塔,线上代理商,付费推广,产品推广部,5,55,0.527273,0.454545,0,0,0,0.042545,0.025133,0,0,0,2.054545,2.963636,2.963636,2.963636,0,0,0.042545,0.051636,0,0,0,0,0,0,0,0,0.019378,2.65,0.051352,0,0,0,0,0,0
20190626,811636,头条--品众,线上CPC,付费推广,产品推广部,5,74,0.148649,0.135135,0,0,0,0.058378,0.098925,0,0,0,1.256757,1.5,1.5,1.5,0,0,0.058378,0.124324,0,0,0,0,0,0,0,0,0.043831,2.65,0.116152,0,0,0,0,0,0
20190626,815471,头条-齐欣2,线上CPC,付费推广,产品推广部,5,97,0.319588,0.195876,0,0,0,0.062371,0,0,0,0,1.319588,1.319588,1.319588,1.319588,0,0,0.062371,0,0,0,0,0,0,2.233918,0,216.69,0.057016,2.65,0.151092,0,0,0,0,0,0
20190626,815801,辉煌明天,线上代理商,付费推广,产品推广部,5,62,0.467742,0.354839,0,0,0,0.001935,0.019074,0,0,0,1.741935,2.403226,2.403226,2.403226,0,0,0.001935,0.033226,0,0,0,0,0,0,0,0,0.012557,2.65,0.033276,0,0,0,0,0,0
20190626,815535,头条-优矩,线上CPC,付费推广,产品推广部,5,44,0.363636,0.204545,0,0,0,0.029318,0.044783,0,0,0,1.568182,1.954545,1.954545,1.954545,0,0,0.029318,0.070227,0,0,0,0,0,3.670455,0,161.5,0.039231,2.65,0.103962,0,0,0,0,0,0
20190626,815154,头条-齐欣,线上CPC,付费推广,产品推广部,5,779,0.319641,0.251605,0,0,0,0.064955,0.08384,0,0,0,1.571245,2.03466,2.03466,2.03466,15.298531,23.780383,0.064955,0.131733,0,0,0,0.794743,1.235367,2.616418,0.47216,2038.19,0.051949,2.65,0.137665,2.106069,3.273723,1.251224,0.3321,-0.3549,0.9847
20190626,813188,广点通-派瑞,线上CPC,付费推广,产品推广部,5,1042,0.385797,0.265835,0,0,0,0.066152,0.091731,0,0,0,1.713052,2.233205,2.233205,2.233205,18.867243,29.58409,0.066152,0.15714,0,0,0,0.785292,1.231349,3.590979,0.342901,3741.8,0.041622,2.65,0.110298,2.081024,3.263075,0.908688,0.4059,-0.349,0.9638
